time,open,high,low,close,vol
 2007/10/31,1165.66,1179.69,1129.42,1151.09,1848590
 2007/11/01,1154.91,1191.4,1139.72,1146.2,1929231
 2007/11/02,1123.44,1134.57,1075.01,1084.49,1857710
 2007/11/05,1071.56,1095.19,1028.01,1049.46,1479287
 2007/11/06,1044.59,1080.66,1030.29,1051.17,1436512
 2007/11/07,1066.88,1095.82,1053.83,1088.14,1239681
 2007/11/08,1083.27,1094.87,1035.68,1044.42,1432530
 2007/11/09,1032.29,1049.63,993.38,1014.75,1640187
 2007/11/12,983.52,999.59,919.53,944.2,1718645
 2007/11/13,955.59,979.39,901.23,917.38,1460304
 2007/11/14,928.16,994.72,908.14,988.8,2093036
 2007/11/15,979.07,995.47,946.29,956.8,1576568
 2007/11/16,935.95,970.86,918.73,960.41,976138
 2007/11/19,965.48,985.93,946.51,963.9,867739
 2007/11/20,962.23,987.47,942.72,975.56,1029474
 2007/11/21,982.52,1024.66,977.77,988.27,1303027
 2007/11/22,962.25,987.16,935.73,944.72,953609
 2007/11/23,934.69,977.62,927.05,971.06,837532
 2007/11/26,989.17,1010.2,965.69,971.07,983645
 2007/11/27,961.35,984.24,948.32,968.41,696516
 2007/11/28,974.37,997,961.07,976.06,951402
 2007/11/29,988.79,1012.88,970.06,1005.41,1521062
 2007/11/30,1013.16,1022.69,977.95,983.32,1430852
 2007/12/03,976.05,989.26,951.85,968.6,1050591
 2007/12/04,968.87,983.23,956.21,966.59,893054
 2007/12/05,965.15,997.55,956.55,992.91,1332394
 2007/12/06,999.31,1024.84,991.27,1003.19,1291260
 2007/12/07,1005.03,1022.77,993.04,1014.88,1079929
 2007/12/10,1001.13,1056.93,990.92,1047.75,1876076
 2007/12/11,1051.53,1064.15,1029.33,1047.87,1524612
 2007/12/12,1040.8,1063.81,1028.55,1047.67,1398880
 2007/12/13,1045.21,1055.82,989.27,993.5,1554935
 2007/12/14,981.75,1004.06,959.65,999.03,1274270
 2007/12/17,1000.96,1014.11,957.33,962.53,1413505
 2007/12/18,961.44,1003.37,956.79,975.11,1384792
 2007/12/19,991.99,1003.94,978.28,991.69,1059537
 2007/12/20,995.01,1014.44,981.18,1008.67,1231183
 2007/12/21,1003.86,1028.4,998.95,1021.43,1406006
 2007/12/24,1027.08,1067.41,1022.99,1046.18,1911965
 2007/12/25,1049.01,1057.72,1032.38,1041.15,1252286
 2007/12/26,1042.44,1063.39,1032.06,1053.35,1448310
 2007/12/27,1056.59,1084.51,1042.84,1070.59,1890687
 2007/12/28,1073.52,1090.44,1055.94,1064.96,1623412
 2008/01/02,1066.02,1078.11,1037.27,1052.79,1558178
 2008/01/03,1055.82,1075.91,1028.15,1062.94,2173031
 2008/01/04,1068.19,1099.89,1059.09,1079.73,2016110
 2008/01/07,1081.25,1143.46,1074.07,1132.91,2919503
 2008/01/08,1139.35,1159.87,1098.45,1111.83,2866856
 2008/01/09,1101.64,1158.74,1091.82,1149.8,2868381
 2008/01/10,1155.4,1211.99,1141.9,1195.92,3387458
 2008/01/11,1195.92,1218.17,1172.14,1192.9,2289387
 2008/01/14,1194.99,1212.57,1167.92,1181.55,2094412
 2008/01/15,1180.09,1206.57,1158.7,1177.64,2276320
 2008/01/16,1167.01,1181.51,1124.31,1139.83,2605063
 2008/01/17,1128.98,1157.03,1078.45,1123.46,2662567
 2008/01/18,1118.6,1179.95,1105.14,1158.74,2241744
 2008/01/21,1160.36,1175.14,1100.8,1117.04,1957122
 2008/01/22,1085.16,1099.74,1014.2,1022.15,2543233
 2008/01/23,1018.46,1075.34,1004.58,1066.81,2359517
 2008/01/24,1079.06,1140.41,1072.46,1114.66,2925327
 2008/01/25,1119.76,1160.34,1094.21,1110.63,2457292
 2008/01/28,1110.22,1138.81,1059.86,1089.21,2574837
 2008/01/29,1102.25,1132.58,1066.62,1089.4,1858269
 2008/01/30,1107.5,1115.47,1006.65,1028.53,2536996
 2008/01/31,1017.42,1022.06,964.62,977.89,1932449
 2008/02/01,970.75,997.02,937.57,973.03,1640590
 2008/02/04,999.09,1059.45,993.53,1055.82,1651795
 2008/02/05,1059.23,1065.58,1015.85,1030.61,1821049
 2008/02/13,1018.75,1029.66,992.35,1010.19,904303
 2008/02/14,1015.39,1037.43,1005.7,1021.07,830315
 2008/02/15,1012.98,1020.95,981.81,995.63,1084157
 2008/02/18,1011.57,1028.13,998.67,1012.01,1449364
 2008/02/19,1015.61,1053.63,1005.58,1049.54,1685646
 2008/02/20,1057.06,1079.36,1028.16,1032.82,1884955
 2008/02/21,1030.57,1061.39,1016.91,1045.59,1850704
 2008/02/22,1038.66,1045.54,985.59,1000.96,2172544
 2008/02/25,1001.48,1010.92,927.39,932.56,2348099
 2008/02/26,952.5,968.91,885.87,918.28,1996773
 2008/02/27,927.73,952.75,910.86,942.11,1558317
 2008/02/28,944.93,959.91,923.35,944.24,1454256
 2008/02/29,940.33,959.94,931.64,945.73,1283450
 2008/03/03,936.95,973.68,917.2,966.32,2205953
 2008/03/04,970.89,988.68,941.64,949.71,2131760
 2008/03/05,945.24,957.75,916.44,933.76,2018165
 2008/03/06,933.9,966.64,920.26,941.98,2254540
 2008/03/07,934.75,954.73,919.81,936.73,1416380
 2008/03/10,929.33,934.87,898.71,909.95,1638125
 2008/03/11,905.57,947.03,892.61,943.36,1773531
 2008/03/12,964.43,982.98,940.44,948.83,2627414
 2008/03/13,944.17,1002.34,931.37,969.47,3698280
 2008/03/14,967.67,984.11,930.29,952.6,2293391
 2008/03/17,943.41,954.38,876.23,896.92,1957116
 2008/03/18,881.36,903.32,832.27,848.12,2079709
 2008/03/19,865.6,891.35,839.08,866.81,2380836
 2008/03/20,842.5,878.6,790.96,860.23,2955946
 2008/03/21,856.82,879.17,839.51,859.27,2215149
 2008/03/24,869.28,877.46,819.82,824.05,1876327
 2008/03/25,805.53,830.55,788.7,816.33,1535792
 2008/03/26,821.91,852.73,811.89,830.4,1649847
 2008/03/27,818.76,830.59,776.39,786.34,2267325
 2008/03/28,772.98,821.18,752.03,816.62,2119451
 2008/03/31,788.06,818.53,775.79,791.14,1457619
 2008/04/01,788.57,812.94,758.11,767.46,1759502
 2008/04/02,775.25,794.63,735.73,750.2,1907679
 2008/04/03,743.17,782.22,723.9,774,1522915
 2008/04/07,762.64,819.26,753.74,810.42,1812955
 2008/04/08,817.97,853.5,810.88,830.12,2569306
 2008/04/09,826.3,842.63,793.15,798,2344315
 2008/04/10,786.44,848.47,779.13,838.31,2496015
 2008/04/11,847.54,860.39,827.66,839.85,2489959
 2008/04/14,821.32,845.68,797.84,808.19,2019946
 2008/04/15,804.67,830.14,786.73,826.39,1509133
 2008/04/16,826.24,865.36,819.68,838.11,3108128
 2008/04/17,837.31,853.84,787.16,802.59,2292218
 2008/04/18,791.13,807.49,758.54,769.66,1661480
 2008/04/21,830.65,836.43,770.2,782.77,2410645
 2008/04/22,769.74,802.62,749.61,790.8,2230517
 2008/04/23,791.61,840.95,781.01,833.89,3250163
 2008/04/24,905.45,911.59,871.01,909.69,5512105
 2008/04/25,907.98,940.39,885.17,904.9,4636588
 2008/04/28,890.84,913.66,873.97,889.43,3092144
 2008/04/29,882.08,928.53,877.14,908.88,3370567
 2008/04/30,909.59,935.58,897.02,928.42,4024201
 2008/05/05,935.06,958.76,920.63,947.52,4899140
 2008/05/06,942.6,985.12,928.47,955.14,4706381
 2008/05/07,953.98,989.04,930.14,937.64,4739662
 2008/05/08,928.89,1009.07,922.89,1006.76,5667697
 2008/05/09,1017.2,1041.46,983.46,1009.06,5737623
 2008/05/12,993.82,1037.11,973.93,985.84,4486273
 2008/05/13,962.35,1005.3,950.38,981.89,3485506
 2008/05/14,979.88,1032.87,977.86,1020.18,3614749
 2008/05/15,1024.01,1038.3,998.36,1008.49,3024484
 2008/05/16,1007.67,1019.73,980.91,995.45,2446279
 2008/05/19,996.95,1034.43,990.24,1028.66,2657956
 2008/05/20,1031.77,1042.65,968.59,976.02,3175254
 2008/05/21,965.9,1020.77,950.97,1014.76,3512720
 2008/05/22,1009.98,1065.21,998.77,1035.82,5473310
 2008/05/23,1029.56,1053.13,1008.41,1026.6,3061204
 2008/05/26,1022.12,1029.16,964.61,968.82,2693637
 2008/05/27,965.9,983.7,938.63,958.27,2112230
 2008/05/28,957.89,989.63,943.77,978.33,2008369
 2008/05/29,976.09,998.25,956.26,960.19,1903701
 2008/05/30,959.04,971.97,920.02,936.1,2251403
 2008/06/02,936.56,960.58,929.18,947.44,1741045
 2008/06/03,949.41,970.25,938.19,955.58,1648804
 2008/06/04,953.64,956.35,911.86,920.85,1751272
 2008/06/05,910.34,912.04,862.23,866.88,2673725
 2008/06/06,875.7,886.87,857.98,868.69,1432623
 2008/06/10,842.78,879.43,812.26,836.25,2405919
 2008/06/11,831.12,854.48,821.25,842.58,1896088
 2008/06/12,842.15,856.7,803.87,825.18,1858653
 2008/06/13,826.64,837.67,785.88,790.93,1489413
 2008/06/16,789.78,800.07,745.37,758.39,1501052
 2008/06/17,757.33,774.72,724.05,739.54,1614403
 2008/06/18,735.79,798.25,720,794.33,2573105
 2008/06/19,797.01,824.53,753.57,760.6,3371002
 2008/06/20,770,798.16,707.95,761.92,2996510
 2008/06/23,747.9,775.38,728.71,739.14,1729308
 2008/06/24,737.39,767.76,729.17,761.2,1813693
 2008/06/25,760.25,798.69,753.62,793.92,2236959
 2008/06/26,793.94,820.56,784.22,806.24,2213437
 2008/06/27,785.77,807.88,763.79,777.92,1862273
 2008/06/30,769.85,790.4,753.25,772.53,1298138
 2008/07/01,776.47,785.94,752.95,760.67,1160554
 2008/07/02,763.92,776.67,741.6,754.7,1479933
 2008/07/03,744.11,778.18,711.14,756.02,3311654
 2008/07/04,746.02,753.81,685.73,699.26,3668234
 2008/07/07,699.74,729.15,690.82,720.79,2951329
 2008/07/08,735.55,770.11,731.2,748.77,3737158
 2008/07/09,750.64,771.71,728.9,769.22,3697161
 2008/07/10,756.05,794.18,747.18,764.04,3655609
 2008/07/11,763.17,783.38,756.98,773.12,2502662
 2008/07/14,773.08,793.33,765.41,780.12,2380923
 2008/07/15,784.95,790.85,739.34,750.95,2282397
 2008/07/16,740.39,746.5,705.66,722.23,2303247
 2008/07/17,728.64,738.41,698.34,704.35,1683278
 2008/07/18,706.63,718.9,659.84,706.1,2513308
 2008/07/21,694.2,732.37,681.35,728.61,2455271
 2008/07/22,727.73,737.06,716.7,724.66,1956421
 2008/07/23,722.11,729.15,698.28,702.7,2552425
 2008/07/24,702.57,716.6,692.48,711.5,2785069
 2008/07/25,702.22,704.31,682.6,688.98,2246443
 2008/07/28,691.27,706.12,686.96,701.24,2006265
 2008/07/29,697.06,722.82,690.7,719.55,3051909
 2008/07/30,719.22,722.32,694.1,698.77,2120511
 2008/07/31,707.22,711.26,675.44,678.36,1745083
 2008/08/01,669.66,676.62,640.36,657.45,2270400
 2008/08/04,656.74,661.42,636.05,638.98,1301566
 2008/08/05,634.93,641.61,591.36,594.4,2400049
 2008/08/06,596.2,604.88,575.73,592.07,1856866
 2008/08/07,591.25,600.07,581.95,592.45,1278383
 2008/08/08,594.55,606.56,568.5,571.66,1849550
 2008/08/11,564.59,571.03,533.17,540.25,1806072
 2008/08/12,533.46,555.99,527.64,550.02,1629999
 2008/08/13,543.87,565.76,530.45,557.47,1784277
 2008/08/14,554.67,573.69,547.79,558.47,1673090
 2008/08/15,554.58,563.42,542.57,552.7,1228356
 2008/08/18,549.66,551.26,506.52,509.26,1721676
 2008/08/19,497.41,516.64,489.68,507.51,1379577
 2008/08/20,506.55,553.78,500.51,551.91,2643339
 2008/08/21,542.2,557.05,523.97,527.41,2108490
 2008/08/22,525.71,539.52,512.88,526.19,1413962
 2008/08/25,525.19,531.99,510.3,520.56,1167526
 2008/08/26,515.14,519.02,491.11,497.11,1304532
 2008/08/27,495.33,505.37,479.4,491.69,1206649
 2008/08/28,491.58,505.27,486.01,497.19,1377706
 2008/08/29,498.45,523.88,495.78,513.55,2071575
 2008/09/01,510.02,514.01,490.95,497.09,1535573
 2008/09/02,491.72,499.39,480.88,488.03,1203347
 2008/09/03,480.54,485.17,451.37,456.29,1914662
 2008/09/04,451.77,463.36,443.03,455.83,1559129
 2008/09/05,440.47,448.35,430.4,435.15,1365961
 2008/09/08,435.78,440.75,421.32,425.42,1193504
 2008/09/09,426.42,431.85,417.07,424.02,1035614
 2008/09/10,419.22,429.8,407.42,417.58,1299521
 2008/09/11,417.37,423.62,397.2,400.9,1363389
 2008/09/12,397.17,406.76,391.22,399.24,1100786
 2008/09/16,391.73,393.78,367.36,370.83,1525941
 2008/09/17,370.15,379.6,362.81,370.19,1377138
 2008/09/18,362.68,381.01,349.63,374.25,2395583
 2008/09/19,411.21,411.41,402.63,411.41,2007798
 2008/09/22,451.16,452.26,433.08,452,6312213
 2008/09/23,449.66,484.85,441.24,454.55,6582016
 2008/09/24,443.73,463.33,427.58,462.31,3503373
 2008/09/25,461.65,496.89,456.8,481.01,4861023
 2008/09/26,486.43,491.46,465.73,477.74,3320120
 2008/10/06,459.85,460.99,431.19,431.47,3597178
 2008/10/07,403.39,418.84,393.37,408.57,3399875
 2008/10/08,397.12,404.77,386.09,393.49,2090659
 2008/10/09,401.28,403.26,374.52,380.14,2167366
 2008/10/10,359.14,362.72,346.6,348.86,2456098
 2008/10/13,339.1,356.29,324.36,354.11,2980207
 2008/10/14,370.89,377.04,343.67,345.65,3712210
 2008/10/15,337.68,341.43,326.97,332.9,1842180
 2008/10/16,311.97,319.44,302.19,303.39,2692762
 2008/10/17,304.97,313.6,301.57,309.03,1814532
 2008/10/20,310.59,332.16,303.2,329.85,2509530
 2008/10/21,333.14,349.6,328.64,337.01,3555156
 2008/10/22,328.49,342.61,323.43,327.67,2005301
 2008/10/23,314.86,340.85,311.93,339.21,2401142
 2008/10/24,336.86,348.48,325.9,330.4,2836974
 2008/10/27,321.89,325.56,298.62,298.92,3049909
 2008/10/28,289.72,313.54,282.55,307.76,2965810
 2008/10/29,313.24,317.29,294.55,295.44,2730148
 2008/10/30,298.93,315.23,294.3,309.2,3035280
 2008/10/31,306.5,312.25,298.92,304.95,1876927
 2008/11/03,302.15,312.64,299.17,305.86,1576330
 2008/11/04,303.05,304.81,285.97,290.72,1953822
 2008/11/05,298.13,311.63,295.63,303.24,2638125
 2008/11/06,293.17,296.07,286.52,291.39,1831507
 2008/11/07,283.67,297.35,280.9,293.76,1732856
 2008/11/10,300.4,322.39,299.42,322.21,3715607
 2008/11/11,321.92,333.71,316.31,322.02,4285680
 2008/11/12,315.24,326.23,310.83,323.67,3193856
 2008/11/13,318.1,350.89,314.16,347.27,6548949
 2008/11/14,351.86,366.69,345.06,363.97,7235053
 2008/11/17,360.27,370.2,353.19,368.47,5149269
 2008/11/18,364.65,367.72,334.61,334.76,5255589
 2008/11/19,330.16,357.2,326.14,354.93,4975995
 2008/11/20,345.55,356.21,336.79,344.41,4484375
 2008/11/21,332.89,348.89,320.45,335.12,4510198
 2008/11/24,335.23,341.25,321.47,323.2,2919128
 2008/11/25,331.15,335.4,315.98,323.77,2547619
 2008/11/26,320.23,324.85,312.62,319.26,2284847
 2008/11/27,340.05,342.71,318.99,320.9,3983765
 2008/11/28,318.29,321.11,308.2,312.79,2324638
 2008/12/01,311.48,321.14,305.16,320.27,2544656
 2008/12/02,312.16,326.14,309.03,322.47,3868898
 2008/12/03,324.38,350.91,323.01,349.65,6991624
 2008/12/04,355.59,374.26,351.67,354.87,10553170
 2008/12/05,351.63,365.84,348.18,361.97,5270796
 2008/12/08,368.27,383.76,362.31,381.03,7255232
 2008/12/09,384.58,399.67,376.83,382.04,7656436
 2008/12/10,378.08,388.58,369.52,385.87,5256448
 2008/12/11,386.73,403.83,380.47,382.98,6130051
 2008/12/12,380.94,388.27,355.84,363.57,4640365
 2008/12/15,370.5,375.18,354.04,363.41,3500553
 2008/12/16,359.2,376.19,346.95,374.28,3730177
 2008/12/17,374.23,383.01,368.15,372.99,3946184
 2008/12/18,370.53,392.26,367.35,389.08,4731311
 2008/12/19,386.92,396.89,382.43,387.74,4454142
 2008/12/22,387.34,392.15,373.14,382.77,3707811
 2008/12/23,382.78,385.01,359.76,362.7,4306993
 2008/12/24,356.63,365.35,347.9,356.99,3632685
 2008/12/25,357.12,363.35,344.84,350.06,2868118
 2008/12/26,350.02,357.89,346.29,351.9,2023239
 2008/12/29,350.1,353.87,335.87,344.78,2209048
 2008/12/30,345,350.81,337.81,342.84,2217046
 2008/12/31,343.35,347.29,333.8,336.16,1832840
 2009/01/05,344.03,357.25,341.26,355.93,2907713
 2009/01/06,355.66,387.92,352.98,384.5,6113120
 2009/01/07,385.85,392.26,376.71,382.41,5522350
 2009/01/08,371.82,390.17,367.97,383.47,4523792
 2009/01/09,383.31,400.22,382.09,391.69,4453314
 2009/01/12,390.23,402.44,384.48,390,4271378
 2009/01/13,383.49,387.32,372.76,374.04,3120702
 2009/01/14,372.29,400.62,371.76,399.29,4036677
 2009/01/15,394.01,405.7,388.48,395.59,4896180
 2009/01/16,398.58,414.09,396.44,401.68,5677752
 2009/01/19,405.15,415.26,392.87,401.07,4575702
 2009/01/20,400.17,406.38,392.36,403.42,2967048
 2009/01/21,398.13,411.01,394.21,401.55,3502136
 2009/01/22,407.04,428.62,402.86,423.97,5714163
 2009/01/23,422.66,430.36,414.59,420.34,4063148
 2009/02/02,425.34,427.59,413.2,420.5,3181829
 2009/02/03,419.32,432.39,415.5,428.71,6046938
 2009/02/04,431.13,441.55,425.71,434.86,6997999
 2009/02/05,434.55,458.46,429.03,441.63,8816291
 2009/02/06,443.02,462.08,441.23,457.92,7125323
 2009/02/09,464.73,487.46,461.39,480.91,8024280
 2009/02/10,479.31,493.49,470.57,489.37,6549860
 2009/02/11,479.37,489.33,466.98,476.8,7638955
 2009/02/12,475.35,480.01,444.13,460.2,7339028
 2009/02/13,458.44,479.75,450.2,477.42,7868176
 2009/02/16,483.32,497.07,474.61,494.98,8737031
 2009/02/17,495.4,515.91,483.81,487.74,10647107
 2009/02/18,473.45,481.42,451.63,453.1,7678712
 2009/02/19,456.07,466.92,444.94,458.09,5445797
 2009/02/20,459.39,471.7,451.41,470.76,5206401
 2009/02/23,469.11,484.28,460.92,480.38,5683773
 2009/02/24,470.71,481.23,451.66,454.01,7027201
 2009/02/25,460.06,464.25,432.79,445.38,5418654
 2009/02/26,446.08,458.08,412.84,421.25,5067915
 2009/02/27,419.58,425.73,394.07,402.8,5919984
 2009/03/02,398.79,410.06,392.79,406.59,4109294
 2009/03/03,393.71,405.86,384.27,400.06,5179315
 2009/03/04,402.68,434.61,401.36,432.41,7562590
 2009/03/05,439.92,449.67,424.75,435.41,7949996
 2009/03/06,425.49,446.52,420.56,436.17,5391700
 2009/03/09,440.79,450.72,416.57,420.27,5291109
 2009/03/10,415.21,436.16,410.91,434.82,4152943
 2009/03/11,443.59,446.78,426.24,428.4,4724677
 2009/03/12,424.24,428.21,411.47,423.27,3080050
 2009/03/13,430.73,437.69,421.19,423.34,3178862
 2009/03/16,419.51,428.54,412.99,426.07,2551232
 2009/03/17,426.69,448.81,423.39,445.7,5469848
 2009/03/18,450.72,470.68,447.73,457.36,7840244
 2009/03/19,458.85,493.33,457.63,488.45,10595258
 2009/03/20,495.64,511.73,485.01,499.41,10742897
 2009/03/23,500.73,518.74,491.98,508.01,7901536
 2009/03/24,515.91,522.09,500.16,509.23,6979838
 2009/03/25,507.23,524.15,495.51,498.81,7075815
 2009/03/26,496.3,517.85,479.49,516.21,7774961
 2009/03/27,518.76,526.38,506.13,513.3,6653243
 2009/03/30,513.13,517.33,499.54,503.37,4474863
 2009/03/31,489.97,511.79,485.15,508.4,4031294
 2009/04/01,511.31,554.28,509.55,542.47,10557831
 2009/04/02,544.29,562.52,533.53,551.11,8980165
 2009/04/03,556.87,576.28,541.52,548.68,8407444
 2009/04/07,548.96,574.93,545.39,572.02,6899180
 2009/04/08,568.73,580.48,550.65,555.22,7842766
 2009/04/09,553.87,565.95,533.06,555.21,5813844
 2009/04/10,560.82,592.65,553.89,588.97,8895205
 2009/04/13,599.46,640.68,596.04,635.71,12370827
 2009/04/14,634.42,646.43,617.48,634.7,7995333
 2009/04/15,625.87,666.4,619.23,646.88,8841175
 2009/04/16,648.2,651.54,619.03,628.22,6898072
 2009/04/17,623.25,625.81,588.94,603.7,6792728
 2009/04/20,598.66,626.63,594.21,618.33,5932952
 2009/04/21,604.44,611.5,585.62,598.74,6185122
 2009/04/22,600.7,606.69,558.6,563.37,6906801
 2009/04/23,556.57,588.23,554.02,584.54,5631516
 2009/04/24,586.97,594.83,569.21,579.64,4884193
 2009/04/27,577.99,586.86,559.42,576.63,4163788
 2009/04/28,570,596.61,566.04,590.04,5048084
 2009/04/29,590.99,616.68,584.86,605.38,6692120
 2009/04/30,610.63,617.93,596.86,605.52,5025303
 2009/05/04,611.29,658.69,609.68,654.18,8348454
 2009/05/05,659.69,665.1,641.9,649.74,8171566
 2009/05/06,649.56,687.04,645.9,668.96,8686008
 2009/05/07,674.16,691.24,653.73,685.9,9691635
 2009/05/08,675.94,708.13,669.23,682.24,10708894
 2009/05/11,685,693.91,645.2,646.93,8435733
 2009/05/12,638.39,679.19,634.13,677.33,6509994
 2009/05/13,680.32,718.37,675.76,703.35,10127116
 2009/05/14,690.83,720.96,684.13,712.71,7823473
 2009/05/15,714.9,730.78,700.06,720.38,6456092
 2009/05/18,711.85,772.71,693.75,760.64,8977052
 2009/05/19,764.52,785.48,752.16,764.31,9753124
 2009/05/20,763.42,808.23,756.91,787.48,10277637
 2009/05/21,782.51,801.12,743.87,753,10263660
 2009/05/22,741.45,751.25,716.21,729.3,7121644
 2009/05/25,702.52,744.79,689.5,736.86,7695926
 2009/05/26,732.73,735.97,692.29,698.59,7082864
 2009/05/27,701.66,715.55,688.27,699.03,4888141
 2009/06/01,715.77,751.51,711.43,746.55,7600012
 2009/06/02,755.69,761.65,731.31,736.64,6306469
 2009/06/03,734.74,753.18,728.98,744.66,5194783
 2009/06/04,735.23,750.6,715.99,745.52,6290805
 2009/06/05,751.33,767,742.95,749.71,6700924
 2009/06/08,747.36,752.82,724.56,733.34,5048001
 2009/06/09,733.8,744.07,705.87,725.57,5552145
 2009/06/10,733.63,743.01,717.98,735.32,4806289
 2009/06/11,733.07,738.84,716.62,722.07,4001585
 2009/06/12,720.42,736.39,706.61,713.38,4363103
 2009/06/15,711.63,717.8,685.77,703.54,4098138
 2009/06/16,691.82,715.53,687.13,706.38,3304111
 2009/06/17,707.31,721.56,695.73,717.18,3314989
 2009/06/18,720.76,757.05,720.33,749.53,8464650
 2009/06/19,753.1,758.36,732.19,738.11,6245915
 2009/06/22,738.94,743.69,716.51,724.58,4641193
 2009/06/23,711.56,728.37,700.2,715.28,4504928
 2009/06/24,715.76,754.59,712.89,750,6626849
 2009/06/25,750.9,760.27,734.67,741.92,4908192
 2009/06/26,747.5,769.99,744.95,758.6,5256551
 2009/06/29,758.2,799.54,747.47,789.28,8153182
 2009/06/30,798.58,818.27,783.21,790.4,7794854
 2009/07/01,782.82,816.78,777.73,807.69,5743212
 2009/07/02,811.61,844.16,806.98,835.87,8331365
 2009/07/03,826.58,877.53,820.87,867.22,9832165
 2009/07/06,869.87,901.34,855.88,875.82,8940258
 2009/07/07,871.63,881.3,845.63,857.72,7358993
 2009/07/08,845.5,895.19,838.82,893.28,6718764
 2009/07/09,895.17,920.71,877.9,906.73,7185230
 2009/07/10,903.89,921.01,888.9,897.97,5832931
 2009/07/13,889.4,895.97,859.03,864.84,6268437
 2009/07/14,866.88,904.45,865.53,889.54,6068940
 2009/07/15,893.79,945.33,879.26,931.33,9556970
 2009/07/16,938.37,972.44,918.85,932.51,8128800
 2009/07/17,928.92,979.27,921.4,971.61,9195344
 2009/07/20,977.79,1043.31,963.86,1027.19,11554583
 2009/07/21,1027.1,1033.96,983.63,997.35,8938792
 2009/07/22,990.2,1077.47,986.15,1049.46,9727056
 2009/07/23,1047.07,1077.18,1028.1,1056.36,6858197
 2009/07/24,1062.03,1116.07,1047.95,1082.84,9860339
 2009/07/27,1082.15,1099.32,1050.08,1084.6,8318667
 2009/07/28,1081.91,1093.15,1041.96,1056.72,7364162
 2009/07/29,1047.58,1052.25,956.02,988.68,8048058
 2009/07/30,986.05,1014.7,938.1,1006.35,6687866
 2009/07/31,1016.82,1045.26,1004.64,1037.12,6706541
 2009/08/03,1042.94,1069.93,1005.31,1046.08,7941435
 2009/08/04,1047.56,1104.54,1020.37,1099.83,9944170
 2009/08/05,1093.19,1102.41,1037.22,1056.24,7500383
 2009/08/06,1038.58,1048.67,998.89,1009.48,5704743
 2009/08/07,1008.14,1028.04,953.8,961.61,5745088
 2009/08/10,970.03,991.29,926.15,956.56,4781410
 2009/08/11,965.74,977.38,937.2,969.34,3822368
 2009/08/12,962.18,964.48,910.36,916.07,4207239
 2009/08/13,915.41,954.14,898.51,940.56,4376114
 2009/08/14,945.07,960.84,914.33,925.25,4266401
 2009/08/17,892.84,905.7,838.84,841.34,4780949
 2009/08/18,828.18,859.39,813.4,853.08,4210414
 2009/08/19,861.8,868.28,784.1,796.56,4299696
 2009/08/20,804.24,863.47,802.2,856.89,6257520
 2009/08/21,855.82,898.05,842.16,892.11,6343420
 2009/08/24,892.92,928.08,882.52,915.51,6039028
 2009/08/25,903.72,910.55,839.61,883.45,5441317
 2009/08/26,867.87,908.52,857.4,884.78,3744156
 2009/08/27,880.89,897.88,855.17,868.3,4146400
 2009/08/28,870.53,879,812.02,819.66,4718082
 2009/08/31,803.43,805.09,738.53,739.37,5245528
 2009/09/01,720.47,755.8,707.82,725.75,4522435
 2009/09/02,728.46,762.77,721.97,749.38,4343290
 2009/09/03,751.61,812.73,741.86,806.13,5743505
 2009/09/04,806.63,831.5,796.33,809.17,4835261
 2009/09/07,814.37,833.67,800.04,809.97,4021170
 2009/09/08,801.29,851.53,780.8,847.61,6710138
 2009/09/09,862.7,879.93,848.36,867.24,6422649
 2009/09/10,864.62,877.88,846.8,855.29,3853424
 2009/09/11,851.65,887.37,847.67,875.42,4367608
 2009/09/14,870.18,894.21,863.76,888.03,4141903
 2009/09/15,889.41,923.68,887.11,901.45,5875066
 2009/09/16,901.44,909.42,864.55,890.32,5059087
 2009/09/17,896.13,917.94,894.09,903.44,4294938
 2009/09/18,908.66,920.74,856.56,871.05,5083413
 2009/09/21,855.41,886.4,830.16,880.7,3993135
 2009/09/22,874.31,882.98,839.72,841.87,3719536
 2009/09/23,843.86,856.8,794.2,803.42,3535789
 2009/09/24,795.36,823,773.15,805.88,3178553
 2009/09/25,795.3,812.84,784.53,797.47,2063061
 2009/09/28,801.25,811.32,759.48,763.97,2128989
 2009/09/29,763.94,776.84,745.02,762.69,2203803
 2009/09/30,768.93,792.4,766.62,777.06,1996115
 2009/10/09,806.27,851.06,802.29,850.11,4025802
 2009/10/12,854.89,858.53,827.64,835.82,2986684
 2009/10/13,837.07,878.19,835.32,862.2,3847946
 2009/10/14,868.85,905.72,864.03,881.17,5658232
 2009/10/15,896.1,909.75,883.12,892.88,3905130
 2009/10/16,905.1,922.77,886.5,911.72,4796014
 2009/10/19,912.76,946.49,898.63,940.83,6000592
 2009/10/20,949.13,964.92,935.24,943.6,5643751
 2009/10/21,938.72,956.7,926.98,936.25,4597362
 2009/10/22,941.62,953.42,924.68,927.26,3594576
 2009/10/23,929.57,990.42,928.45,975.93,8896396
 2009/10/26,978.37,988.71,959.22,973.99,5970463
 2009/10/27,956.96,963.94,923.61,927.37,5244828
 2009/10/28,923.97,957.83,919.5,946.02,5067494
 2009/10/29,917.59,935.04,900.21,909.18,3987026
 2009/10/30,939.47,947.53,914.31,917.76,3749046
 2009/11/02,887.24,957.25,877.64,953.51,4817775
