time    open    high    low    close    vol	  MA2.MA1   	  MA2.MA2   	  MA2.MA3   	  MA2.MA4   	  MA2.MA5   	  MA2.MA6   	  MA2.MA7   	  MA2.MA8   	  MA2.MA9   	  MA2.MA10  	  VOL.VOLUME	  VOL.MAVOL1	  VOL.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD
 2001/10/18	   14397	   14414	   14349	   14411	          26742	   14449.00	   14543.90	   14729.65	   15069.10	   15879.79	           	           	           	           	           	   26742.00	   27935.20	   34337.00	    -190.49	    -167.58	     -45.83	
 2001/10/19	   14258	   14264	   14166	   14169	          58174	   14381.00	   14464.40	   14701.40	   15044.67	   15854.69	           	           	           	           	           	   58174.00	   35064.40	   38389.60	    -209.04	    -175.87	     -66.33	
 2001/10/22	   14051	   14070	   13990	   14040	          53662	   14296.60	   14393.70	   14656.20	   15019.23	   15828.36	           	           	           	           	           	   53662.00	   40084.40	   38576.40	    -231.47	    -186.99	     -88.97	
 2001/10/23	   14059	   14107	   14011	   14092	          39236	   14239.20	   14345.80	   14613.00	   14996.73	   15804.35	           	           	           	           	           	   39236.00	   41427.60	   37164.80	    -242.27	    -198.04	     -88.44	
 2001/10/24	   14158	   14177	   14122	   14131	          44570	   14168.60	   14309.00	   14574.20	   14978.58	   15781.30	           	           	           	           	           	   44570.00	   44476.80	   37492.80	    -244.85	    -207.41	     -74.89	
 2001/10/25	   14034	   14137	   14020	   14132	          32496	   14112.80	   14280.90	   14541.40	   14958.73	   15757.15	           	           	           	           	           	   32496.00	   45627.60	   36781.40	    -244.01	    -214.73	     -58.56	
 2001/10/26	   14163	   14233	   14141	   14221	          34896	   14123.20	   14252.10	   14504.55	   14939.13	   15734.28	           	           	           	           	           	   34896.00	   40972.00	   38018.20	    -233.46	    -218.47	     -29.98	
 2001/10/29	   14277	   14292	   14219	   14237	          27682	   14162.60	   14229.60	   14465.30	   14922.32	   15710.83	           	           	           	           	           	   27682.00	   35776.00	   37930.20	    -221.27	    -219.03	      -4.47	
 2001/10/30	   14189	   14194	   14133	   14152	          31216	   14174.60	   14206.90	   14424.60	   14905.40	   15686.16	           	           	           	           	           	   31216.00	   34172.00	   37799.80	    -215.97	    -218.42	       4.90	
 2001/10/31	   14218	   14238	   14123	   14131	          32946	   14174.60	   14171.60	   14385.70	   14887.38	   15662.28	           	           	           	           	           	   32946.00	   31847.20	   38162.00	    -211.03	    -216.94	      11.82	
 2001/11/01	   13993	   14009	   13915	   13968	          59364	   14141.80	   14127.30	   14335.60	   14862.53	   15636.97	           	           	           	           	           	   59364.00	   37220.80	   41424.20	    -217.76	    -217.11	      -1.31	
 2001/11/02	   13866	   13921	   13840	   13914	          39350	   14080.40	   14101.80	   14283.10	   14838.80	   15611.81	           	           	           	           	           	   39350.00	   38111.60	   39541.80	    -224.86	    -218.66	     -12.41	
 2001/11/05	   13819	   13906	   13801	   13904	          35726	   14013.80	   14088.20	   14240.95	   14816.18	   15586.00	           	           	           	           	           	   35726.00	   39720.40	   37748.20	    -228.66	    -220.66	     -16.00	
 2001/11/06	   13914	   13920	   13861	   13878	          29072	   13959.00	   14066.80	   14206.30	   14795.83	   15560.53	           	           	           	           	           	   29072.00	   39291.60	   36731.80	    -231.10	    -222.75	     -16.71	
 2001/11/07	   13860	   13887	   13782	   13793	          47072	   13891.40	   14033.00	   14171.00	   14774.50	   15534.97	           	           	           	           	           	   47072.00	   42116.80	   36982.00	    -237.17	    -225.63	     -23.07	
 2001/11/08	   13667	   13722	   13654	   13709	          51906	   13839.60	   13990.70	   14135.80	   14754.02	   15507.66	           	           	           	           	           	   51906.00	   40625.20	   38923.00	    -245.91	    -229.69	     -32.45	
 2001/11/09	   13849	   13907	   13800	   13899	          57342	   13836.60	   13958.50	   14105.30	   14735.37	   15480.47	           	           	           	           	           	   57342.00	   44223.60	   41167.60	    -234.81	    -230.71	      -8.19	
 2001/11/12	   14257	   14261	   14247	   14261	          30762	   13908.00	   13960.90	   14095.25	   14723.82	   15454.86	           	           	           	           	           	   30762.00	   43230.80	   41475.60	    -194.55	    -223.48	      57.85	
 2001/11/13	   14531	   14557	   14382	   14403	          89198	   14013.00	   13986.00	   14096.45	   14715.15	   15430.56	           	           	           	           	           	   89198.00	   55256.00	   47273.80	    -149.47	    -208.68	     118.42	
 2001/11/14	   14732	   14856	   14606	   14793	         114638	   14213.00	   14052.20	   14111.90	   14711.27	   15410.06	           	           	           	           	           	  114638.00	   68769.20	   55443.00	     -81.33	    -183.21	     203.75	
 2001/11/15	   14652	   14672	   14573	   14621	          78772	   14395.40	   14117.50	   14122.40	   14705.55	   15387.58	           	           	           	           	           	   78772.00	   74142.40	   57383.80	     -40.75	    -154.72	     227.94	
 2001/11/16	   14641	   14684	   14622	   14663	          35416	   14548.20	   14192.40	   14147.10	   14696.05	   15365.63	           	           	           	           	           	   35416.00	   69757.20	   56990.40	      -5.13	    -124.80	     239.34	
 2001/11/19	   14867	   14966	   14856	   14954	          56416	   14686.80	   14297.40	   14192.80	   14688.25	   15345.88	           	           	           	           	           	   56416.00	   74888.00	   59059.40	      46.05	     -90.63	     273.35	
 2001/11/20	   14831	   14835	   14756	   14762	          54282	   14758.60	   14385.80	   14226.30	   14678.33	   15324.72	           	           	           	           	           	   54282.00	   67904.80	   61580.40	      70.30	     -58.44	     257.49	
 2001/11/21	   14728	   14774	   14711	   14748	          27164	   14749.60	   14481.30	   14257.15	   14670.23	   15305.12	           	           	           	           	           	   27164.00	   50410.00	   59589.60	      87.38	     -29.28	     233.33	
 2001/11/22	   14815	   14855	   14799	   14826	          27616	   14790.60	   14593.00	   14291.85	   14659.47	   15286.25	           	           	           	           	           	   27616.00	   40178.80	   57160.60	     106.00	      -2.22	     216.44	
 2001/11/23	   14709	   14727	   14648	   14697	          33988	   14797.40	   14672.80	   14315.65	   14648.65	   15266.72	           	           	           	           	           	   33988.00	   39893.20	   54825.20	     109.08	      20.04	     178.09	
 2001/11/26	   14737	   14756	   14698	   14754	          18482	   14757.40	   14722.10	   14341.50	   14636.72	   15247.37	           	           	           	           	           	   18482.00	   32306.40	   53597.20	     114.80	      38.99	     151.62	
 2001/11/27	   14995	   15165	   14974	   15165	          72250	   14838.00	   14798.30	   14392.15	   14627.68	   15231.65	           	           	           	           	           	   72250.00	   35900.00	   51902.40	     150.76	      61.34	     178.83	
 2001/11/28	   15423	   15445	   15301	   15374	          87434	   14963.20	   14856.40	   14454.30	   14625.08	   15216.63	           	           	           	           	           	   87434.00	   47954.00	   49182.00	     193.89	      87.85	     212.07	
 2001/11/29	   15385	   15681	   15301	   15536	          99876	   15105.20	   14947.90	   14532.70	   14622.88	   15203.38	           	           	           	           	           	   99876.00	   62406.00	   51292.40	     238.39	     117.96	     240.86	
 2001/11/30	   15564	   15634	   15528	   15610	          51822	   15287.80	   15042.60	   14617.50	   14626.45	   15191.66	           	           	           	           	           	   51822.00	   65972.80	   52933.00	     276.44	     149.66	     253.57	
 2001/12/03	   15602	   15612	   15488	   15496	          41922	   15436.20	   15096.80	   14697.10	   14628.97	   15181.41	           	           	           	           	           	   41922.00	   70660.80	   51483.60	     294.01	     178.53	     230.97	
 2001/12/04	   15249	   15256	   15066	   15066	          66186	   15416.40	   15127.20	   14756.50	   14627.78	   15168.45	           	           	           	           	           	   66186.00	   69448.00	   52674.00	     270.13	     196.85	     146.56	
 2001/12/05	   15067	   15114	   14988	   15107	          58252	   15363.00	   15163.10	   14822.20	   14627.20	   15155.47	           	           	           	           	           	   58252.00	   63611.60	   55782.80	     251.60	     207.80	      87.61	
 2001/12/06	   15186	   15320	   15115	   15124	          77894	   15280.60	   15192.90	   14892.95	   14625.83	   15142.99	           	           	           	           	           	   77894.00	   59215.20	   60810.60	     235.58	     213.35	      44.45	
 2001/12/07	   14989	   15020	   14932	   14974	          59910	   15153.40	   15220.60	   14946.70	   14623.95	   15129.13	           	           	           	           	           	   59910.00	   60832.80	   63402.80	     208.38	     212.36	      -7.97	
 2001/12/10	   14819	   15032	   14806	   15005	          64774	   15055.20	   15245.70	   14983.90	   14625.50	   15117.53	           	           	           	           	           	   64774.00	   65403.20	   68032.00	     187.16	     207.32	     -40.32	
 2001/12/11	   14965	   15048	   14938	   15001	          50608	   15042.20	   15229.30	   15013.80	   14627.77	   15104.44	           	           	           	           	           	   50608.00	   62287.60	   65867.80	     168.09	     199.47	     -62.77	
 2001/12/12	   15105	   15139	   15011	   15052	          56280	   15031.20	   15197.10	   15026.75	   14630.60	   15092.78	           	           	           	           	           	   56280.00	   61893.20	   62752.40	     155.29	     190.64	     -70.68	
 2001/12/13	   14827	   14886	   14811	   14833	          51794	   14973.00	   15126.80	   15037.35	   14629.80	   15079.64	           	           	           	           	           	   51794.00	   56673.20	   57944.20	     126.03	     177.72	    -103.37	
 2001/12/14	   14897	   14926	   14827	   14872	          34686	   14952.60	   15053.00	   15047.80	   14632.10	   15066.81	           	           	           	           	           	   34686.00	   51628.40	   56230.60	     104.78	     163.13	    -116.69	
 2001/12/17	   14836	   14889	   14782	   14883	          43348	   14928.20	   14991.70	   15044.25	   14631.08	   15054.08	           	           	           	           	           	   43348.00	   47343.20	   56373.20	      87.82	     148.07	    -120.50	
 2001/12/18	   15003	   15068	   14967	   15063	          49750	   14940.60	   14991.40	   15059.30	   14632.87	   15043.20	           	           	           	           	           	   49750.00	   47171.60	   54729.60	      87.88	     136.03	     -96.30	
 2001/12/19	   15132	   15197	   15106	   15150	          57846	   14960.20	   14995.70	   15079.40	   14636.92	   15031.90	           	           	           	           	           	   57846.00	   47484.80	   54689.00	      93.87	     127.60	     -67.45	
 2001/12/20	   15113	   15118	   15016	   15018	          43018	   14997.20	   14985.10	   15089.00	   14640.75	   15020.20	           	           	           	           	           	   43018.00	   45729.60	   51201.40	      86.97	     119.47	     -65.01	
 2001/12/21	   14925	   15002	   14887	   14979	          52858	   15018.60	   14985.60	   15103.10	   14641.10	   15010.85	           	           	           	           	           	   52858.00	   49364.00	   50496.20	      77.45	     111.07	     -67.23	
 2001/12/24	   15065	   15095	   15050	   15080	          19518	   15058.00	   14993.10	   15119.40	   14642.07	   15002.70	           	           	           	           	           	   19518.00	   44598.00	   45970.60	      77.17	     104.29	     -54.23	
 2001/12/25	   15070	   15089	   15065	   15088	           3838	   15063.00	   15001.80	   15115.55	   14644.10	   14993.13	           	           	           	           	           	    3838.00	   35415.60	   41293.60	      76.71	      98.77	     -44.12	
 2001/12/26	   15087	   15095	   15063	   15082	           5624	   15049.40	   15004.80	   15100.95	   14646.98	   14984.27	           	           	           	           	           	    5624.00	   24971.20	   36228.00	      75.00	      94.02	     -38.04	
 2001/12/27	   15175	   15282	   15169	   15277	          47082	   15101.20	   15049.20	   15088.00	   14652.10	   14977.03	           	           	           	           	           	   47082.00	   25784.00	   35756.80	      88.36	      92.89	      -9.06	
 2001/12/28	   15156	   15181	   15113	   15152	          33650	   15135.80	   15077.20	   15065.10	   14655.23	   14970.83	           	           	           	           	           	   33650.00	   21942.40	   35653.20	      87.85	      91.88	      -8.06	
 2001/12/29	   15017	   15061	   14997	   15055	          22884	   15130.80	   15094.40	   15043.05	   14660.37	   14963.88	           	           	           	           	           	   22884.00	   22615.60	   33606.80	      78.71	      89.24	     -21.07	
 2001/12/30	   15055	   15074	   15032	   15065	          13710	   15126.20	   15094.60	   15043.00	   14668.60	   14956.59	           	           	           	           	           	   13710.00	   24590.00	   30002.80	      71.45	      85.68	     -28.48	
 2002/01/07	   15104	   15245	   15101	   15190	          69702	   15147.80	   15098.60	   15047.15	   14680.12	   14949.46	           	           	           	           	           	   69702.00	   37405.60	   31188.40	      74.92	      83.53	     -17.23	
 2002/01/08	   15644	   15644	   15644	   15644	           4060	   15221.20	   15161.20	   15073.15	   14700.63	   14946.21	           	           	           	           	           	    4060.00	   28801.20	   27292.60	     113.00	      89.42	      47.14	
 2002/01/09	   15659	   15760	   15543	   15662	         110048	   15323.20	   15229.50	   15107.55	   14719.85	   14944.20	           	           	           	           	           	  110048.00	   44080.80	   33011.60	     142.98	     100.13	      85.69	
 2002/01/10	   15715	   15756	   15609	   15612	          61478	   15434.60	   15282.70	   15137.90	   14739.02	   14942.19	           	           	           	           	           	   61478.00	   51799.60	   37207.60	     160.85	     112.28	      97.15	
 2002/01/11	   15510	   15641	   15493	   15628	          62252	   15547.20	   15336.70	   15169.25	   14759.83	   14939.73	           	           	           	           	           	   62252.00	   61508.00	   43049.00	     174.30	     124.68	      99.23	
 2002/01/14	   15656	   15704	   15604	   15635	          47316	   15636.20	   15392.00	   15198.40	   14779.02	   14936.32	           	           	           	           	           	   47316.00	   57030.80	   47218.20	     183.41	     136.43	      93.96	
 2002/01/15	   15663	   15715	   15630	   15680	          46452	   15643.40	   15432.30	   15240.75	   14800.17	   14934.63	           	           	           	           	           	   46452.00	   65509.20	   47155.20	     192.04	     147.55	      88.98	
 2002/01/16	   15602	   15653	   15587	   15602	          42752	   15631.40	   15477.30	   15277.25	   14824.05	   14934.36	           	           	           	           	           	   42752.00	   52050.00	   48065.40	     190.39	     156.12	      68.55	
 2002/01/17	   15729	   15764	   15684	   15691	          43812	   15647.20	   15540.90	   15317.65	   14851.57	   14935.40	           	           	           	           	           	   43812.00	   48516.80	   50158.20	     194.04	     163.70	      60.67	
 2002/01/18	   15717	   15784	   15605	   15616	          73540	   15644.80	   15596.00	   15345.30	   14876.97	   14936.85	           	           	           	           	           	   73540.00	   50774.40	   56141.20	     188.69	     168.70	      39.99	
 2002/01/21	   15563	   15587	   15514	   15520	          41896	   15621.80	   15629.00	   15363.80	   14900.12	   14939.35	           	           	           	           	           	   41896.00	   49690.40	   53360.60	     174.70	     169.90	       9.60	
 2002/01/22	   15572	   15601	   15531	   15592	          28806	   15604.20	   15623.80	   15392.50	   14924.45	   14941.59	           	           	           	           	           	   28806.00	   46161.20	   55835.20	     167.49	     169.42	      -3.86	
 2002/01/23	   15603	   15626	   15571	   15596	          21120	   15603.00	   15617.20	   15423.35	   14947.37	   14943.25	           	           	           	           	           	   21120.00	   41834.80	   46942.40	     160.25	     167.58	     -14.67	
 2002/01/24	   15752	   15785	   15717	   15778	          71070	   15620.40	   15633.80	   15458.25	   14973.05	   14947.68	           	           	           	           	           	   71070.00	   47286.40	   47901.60	     167.27	     167.52	      -0.50	
 2002/01/25	   15843	   15860	   15801	   15816	          46716	   15660.40	   15652.60	   15494.65	   15000.78	   14953.09	           	           	           	           	           	   46716.00	   41921.60	   46348.00	     173.90	     168.80	      10.20	
 2002/01/28	   15683	   15702	   15607	   15621	          51504	   15680.60	   15651.20	   15521.60	   15025.62	   14956.50	           	           	           	           	           	   51504.00	   43843.20	   46766.80	     161.55	     167.35	     -11.59	
 2002/01/29	   15524	   15597	   15520	   15589	          39742	   15680.00	   15642.10	   15537.20	   15052.63	   14957.58	           	           	           	           	           	   39742.00	   46030.40	   46095.80	     147.48	     163.38	     -31.78	
 2002/01/30	   15542	   15578	   15500	   15571	          41616	   15675.00	   15639.00	   15558.15	   15080.25	   14959.53	           	           	           	           	           	   41616.00	   50129.60	   45982.20	     133.35	     157.37	     -48.05	
 2002/01/31	   15585	   15651	   15584	   15640	          30278	   15647.40	   15633.90	   15587.40	   15109.18	   14962.68	           	           	           	           	           	   30278.00	   41971.20	   44628.80	     126.25	     151.15	     -49.78	
 2002/02/01	   16087	   16087	   15930	   15934	          87068	   15671.00	   15665.70	   15630.85	   15143.45	   14969.64	           	           	           	           	           	   87068.00	   50041.60	   45981.60	     142.71	     149.46	     -13.49	
 2002/02/04	   15951	   16000	   15875	   15915	          61008	   15729.80	   15705.20	   15667.10	   15178.82	   14976.66	           	           	           	           	           	   61008.00	   51942.40	   47892.80	     152.46	     150.06	       4.81	
 2002/02/05	   15883	   15984	   15863	   15940	          45332	   15800.00	   15740.00	   15681.90	   15216.00	   14985.01	           	           	           	           	           	   45332.00	   53060.40	   49545.40	     160.36	     152.12	      16.48	
 2002/02/06	   15964	   15982	   15919	   15923	          25514	   15870.40	   15772.70	   15694.95	   15249.73	   14992.55	           	           	           	           	           	   25514.00	   49840.00	   49984.80	     163.37	     154.37	      17.99	
 2002/02/07	   15897	   15935	   15882	   15929	          19536	   15928.20	   15787.80	   15710.80	   15277.53	   15000.67	           	           	           	           	           	   19536.00	   47691.60	   44831.40	     164.34	     156.36	      15.95	
 2002/02/08	   15974	   15987	   15915	   15926	          40384	   15926.60	   15798.80	   15725.70	   15302.92	   15009.03	           	           	           	           	           	   40384.00	   38354.80	   44198.20	     162.98	     157.69	      10.59	
 2002/02/19	   15865	   15871	   15692	   15696	          39362	   15882.80	   15806.30	   15728.75	   15317.97	   15014.62	           	           	           	           	           	   39362.00	   34025.60	   42984.00	     141.72	     154.49	     -25.55	
 2002/02/20	   15613	   15652	   15582	   15649	          40478	   15824.60	   15812.30	   15727.20	   15335.10	   15020.33	           	           	           	           	           	   40478.00	   33054.80	   43057.60	     119.70	     147.53	     -55.68	
 2002/02/21	   15682	   15750	   15665	   15741	          29144	   15788.20	   15829.30	   15734.15	   15353.07	   15024.56	           	           	           	           	           	   29144.00	   33780.80	   41810.40	     108.42	     139.71	     -62.59	
 2002/02/22	   15722	   15725	   15611	   15614	          32546	   15725.20	   15826.70	   15730.30	   15364.07	   15026.16	           	           	           	           	           	   32546.00	   36382.80	   42037.20	      88.21	     129.41	     -82.40	
 2002/02/25	   15576	   15704	   15574	   15677	          46916	   15675.40	   15801.00	   15733.35	   15379.32	   15028.83	           	           	           	           	           	   46916.00	   37689.20	   38022.00	      76.40	     118.81	     -84.81	
 2002/02/26	   15678	   15724	   15652	   15676	          33042	   15671.40	   15777.10	   15741.15	   15394.78	   15032.51	           	           	           	           	           	   33042.00	   36425.20	   35225.40	      66.20	     108.29	     -84.18	
 2002/02/27	   15629	   15663	   15599	   15660	          34044	   15673.60	   15749.10	   15744.55	   15408.68	   15034.08	           	           	           	           	           	   34044.00	   35138.40	   34096.60	      56.17	      97.86	     -83.38	
 2002/02/28	   15743	   15747	   15674	   15678	          38468	   15661.00	   15724.60	   15748.65	   15425.03	   15036.84	           	           	           	           	           	   38468.00	   37003.20	   35392.00	      49.12	      88.12	     -78.00	
 2002/03/01	   15679	   15710	   15606	   15621	          35784	   15662.40	   15693.80	   15740.80	   15439.48	   15038.10	           	           	           	           	           	   35784.00	   37650.80	   37016.80	      38.48	      78.19	     -79.42	
 2002/03/04	   15779	   15845	   15770	   15816	          69266	   15690.20	   15682.80	   15740.80	   15450.33	   15039.01	           	           	           	           	           	   69266.00	   42120.80	   39905.00	      45.26	      71.60	     -52.68	
 2002/03/05	   15849	   15890	   15833	   15851	          46636	   15725.20	   15698.30	   15752.30	   15458.28	   15041.68	           	           	           	           	           	   46636.00	   44839.60	   40632.40	      52.86	      67.85	     -30.00	
 2002/03/06	   15836	   15932	   15829	   15922	          35270	   15777.60	   15725.60	   15768.95	   15464.72	   15043.80	           	           	           	           	           	   35270.00	   45084.80	   40111.60	      63.86	      67.06	      -6.38	
 2002/03/07	   15978	   15991	   15915	   15922	          65652	   15826.40	   15743.70	   15786.50	   15469.92	   15048.18	           	           	           	           	           	   65652.00	   50521.60	   43762.40	      71.76	      68.00	       7.53	
 2002/03/08	   15925	   15993	   15907	   15922	          51122	   15886.60	   15774.50	   15800.60	   15477.02	   15052.99	           	           	           	           	           	   51122.00	   53589.20	   45620.00	      77.13	      69.82	      14.61	
 2002/03/11	   15950	   15975	   15886	   15929	          54938	   15909.20	   15799.70	   15800.35	   15491.40	   15059.59	           	           	           	           	           	   54938.00	   50723.60	   46422.20	      81.02	      72.06	      17.91	
 2002/03/12	   15888	   15899	   15840	   15853	          34552	   15909.60	   15817.40	   15797.25	   15503.83	   15065.52	           	           	           	           	           	   34552.00	   48306.80	   46573.20	      77.08	      73.07	       8.02	
 2002/03/13	   15838	   15844	   15815	   15829	          28706	   15891.00	   15834.30	   15791.70	   15515.58	   15070.71	           	           	           	           	           	   28706.00	   46994.00	   46039.40	      71.20	      72.69	      -2.99	
 2002/03/14	   15807	   15893	   15791	   15890	          29176	   15884.60	   15855.50	   15790.05	   15530.85	   15077.40	           	           	           	           	           	   29176.00	   39698.80	   45110.20	      70.64	      72.28	      -3.28	
 2002/03/15	   15905	   15940	   15885	   15911	          38950	   15882.40	   15884.50	   15789.15	   15545.95	   15085.72	           	           	           	           	           	   38950.00	   37264.40	   45426.80	      71.08	      72.04	      -1.92	
 2002/03/18	   16019	   16161	   15997	   16159	          60280	   15928.40	   15918.80	   15800.80	   15565.25	   15096.51	           	           	           	           	           	   60280.00	   38332.80	   44528.20	      90.40	      75.71	      29.37	
 2002/03/19	   16250	   16338	   16239	   16274	          95110	   16012.60	   15961.10	   15829.70	   15585.62	   15108.11	           	           	           	           	           	   95110.00	   50444.40	   49375.60	     113.67	      83.30	      60.74	
 2002/03/20	   16306	   16312	   16212	   16216	          60852	   16090.00	   15990.50	   15858.05	   15608.67	   15119.23	           	           	           	           	           	   60852.00	   56873.60	   51933.80	     125.99	      91.84	      68.29	
 2002/03/21	   16243	   16275	   16199	   16227	          35694	   16157.40	   16021.00	   15882.35	   15631.25	   15131.67	           	           	           	           	           	   35694.00	   58177.20	   48938.00	     135.08	     100.49	      69.18	
 2002/03/22	   16186	   16210	   16162	   16176	          36842	   16210.40	   16046.40	   15910.45	   15652.80	   15141.94	           	           	           	           	           	   36842.00	   57755.60	   47510.00	     136.59	     107.71	      57.76	
 2002/03/25	   16075	   16116	   16025	   16033	          56018	   16185.20	   16056.80	   15928.25	   15668.97	   15150.92	           	           	           	           	           	   56018.00	   56903.20	   47618.00	     124.81	     111.13	      27.37	
 2002/03/26	   16002	   16088	   16001	   16075	          45644	   16145.40	   16079.00	   15948.20	   15684.38	   15160.65	           	           	           	           	           	   45644.00	   47010.00	   48727.20	     117.51	     112.41	      10.21	
 2002/03/27	   16088	   16104	   16045	   16048	          25410	   16111.80	   16100.90	   15967.60	   15701.55	   15171.15	           	           	           	           	           	   25410.00	   39921.60	   48397.60	     108.30	     111.59	      -6.57	
 2002/03/28	   16096	   16162	   16087	   16152	          40144	   16096.80	   16127.10	   15991.30	   15721.10	   15181.10	           	           	           	           	           	   40144.00	   40811.60	   49494.40	     108.15	     110.90	      -5.50	
 2002/03/29	   16273	   16303	   16228	   16241	          49540	   16109.80	   16160.10	   16022.30	   15740.45	   15191.26	           	           	           	           	           	   49540.00	   43351.20	   50553.40	     113.89	     111.50	       4.79	
 2002/04/01	   16250	   16292	   16221	   16276	          14104	   16158.40	   16171.80	   16045.30	   15760.25	   15202.17	           	           	           	           	           	   14104.00	   34968.40	   45935.80	     119.89	     113.18	      13.43	
 2002/04/02	   16282	   16310	   16244	   16249	          23934	   16193.20	   16169.30	   16065.20	   15779.70	   15213.34	           	           	           	           	           	   23934.00	   30626.40	   38818.20	     121.07	     114.75	      12.63	
 2002/04/03	   16253	   16253	   16174	   16183	          59852	   16220.20	   16166.00	   16078.25	   15794.80	   15223.45	           	           	           	           	           	   59852.00	   37514.80	   38718.20	     115.34	     114.87	       0.95	
 2002/04/04	   16025	   16030	   15930	   15951	          68054	   16180.00	   16138.40	   16079.70	   15808.12	   15231.67	           	           	           	           	           	   68054.00	   43096.80	   41954.20	      91.04	     110.11	     -38.13	
 2002/04/05	   15891	   16014	   15880	   15962	          78286	   16124.20	   16117.00	   16081.70	   15823.23	   15241.80	           	           	           	           	           	   78286.00	   48846.00	   46098.60	      71.84	     102.45	     -61.23	
 2002/04/08	   15895	   15929	   15864	   15889	          56562	   16046.80	   16102.60	   16079.70	   15836.97	   15252.78	           	           	           	           	           	   56562.00	   57337.60	   46153.00	      50.15	      91.99	     -83.68	
 2002/04/09	   15948	   15969	   15927	   15935	          45004	   15984.00	   16088.60	   16083.80	   15849.38	   15264.75	           	           	           	           	           	   45004.00	   61551.60	   46089.00	      36.26	      80.85	     -89.17	
 2002/04/10	   15934	   15938	   15849	   15851	          32220	   15917.60	   16068.90	   16084.90	   15852.83	   15276.73	           	           	           	           	           	   32220.00	   56025.20	   46770.00	      18.26	      68.33	    -100.14	
 2002/04/11	   15931	   15953	   15867	   15906	          38646	   15908.60	   16044.30	   16085.70	   15856.90	   15288.38	           	           	           	           	           	   38646.00	   50143.60	   46620.20	       8.34	      56.33	     -95.98	
 2002/04/12	   15857	   15866	   15778	   15799	          54378	   15876.00	   16000.10	   16080.10	   15860.02	   15299.52	           	           	           	           	           	   54378.00	   45362.00	   47104.00	      -8.07	      43.45	    -103.03	
 2002/04/15	   15774	   15787	   15719	   15757	          61664	   15849.60	   15948.20	   16060.00	   15862.17	   15311.00	           	           	           	           	           	   61664.00	   46382.40	   51860.00	     -24.18	      29.93	    -108.21	
 2002/04/16	   15849	   15870	   15812	   15853	          49704	   15833.20	   15908.60	   16038.95	   15865.80	   15322.41	           	           	           	           	           	   49704.00	   47322.40	   54437.00	     -28.87	      18.17	     -94.07	
 2002/04/17	   15951	   16021	   15926	   16021	          59254	   15867.20	   15892.40	   16029.20	   15871.48	   15335.83	           	           	           	           	           	   59254.00	   52729.20	   54377.20	     -18.81	      10.77	     -59.16	
 2002/04/18	   15998	   15998	   15907	   15912	          53812	   15868.40	   15888.50	   16013.45	   15876.65	   15350.35	           	           	           	           	           	   53812.00	   55762.40	   52953.00	     -19.41	       4.73	     -48.29	
 2002/04/19	   15896	   15934	   15876	   15919	          32824	   15892.40	   15884.20	   16000.60	   15880.45	   15366.01	           	           	           	           	           	   32824.00	   51451.60	   48406.80	     -19.10	      -0.03	     -38.14	
 2002/04/22	   15933	   15947	   15906	   15924	          15180	   15925.80	   15887.70	   15995.15	   15885.58	   15381.28	           	           	           	           	           	   15180.00	   42154.80	   44268.60	     -18.25	      -3.68	     -29.14	
 2002/04/23	   16005	   16036	   15985	   16000	          44488	   15955.20	   15894.20	   15991.40	   15893.58	   15396.85	           	           	           	           	           	   44488.00	   41111.60	   44217.00	     -11.30	      -5.20	     -12.20	
 2002/04/24	   15893	   15895	   15846	   15854	          39406	   15921.80	   15894.50	   15981.70	   15897.95	   15411.20	           	           	           	           	           	   39406.00	   37142.00	   44935.60	     -17.38	      -7.64	     -19.49	
 2002/04/25	   15875	   15897	   15799	   15807	          31510	   15900.80	   15884.60	   15964.45	   15901.47	   15424.42	           	           	           	           	           	   31510.00	   32681.60	   44222.00	     -25.69	     -11.25	     -28.89	
 2002/04/26	   15852	   15895	   15845	   15883	          27540	   15893.60	   15893.00	   15946.55	   15903.22	   15438.13	           	           	           	           	           	   27540.00	   31624.80	   41538.20	     -25.85	     -14.17	     -23.37	
 2002/04/29	   15904	   15913	   15863	   15893	          23410	   15887.40	   15906.60	   15927.40	   15904.50	   15452.64	           	           	           	           	           	   23410.00	   33270.80	   37712.80	     -24.88	     -16.31	     -17.14	
 2002/04/30	   15817	   15915	   15787	   15905	          32932	   15868.40	   15911.80	   15910.20	   15909.23	   15467.42	           	           	           	           	           	   32932.00	   30959.60	   36035.60	     -22.88	     -17.63	     -10.51	
 2002/05/08	   15846	   15894	   15829	   15887	          39592	   15875.00	   15898.40	   15895.40	   15914.20	   15483.42	           	           	           	           	           	   39592.00	   30996.80	   34069.40	     -22.49	     -18.60	      -7.78	
 2002/05/09	   15921	   15959	   15905	   15925	          25856	   15898.60	   15899.70	   15894.10	   15920.10	   15500.17	           	           	           	           	           	   25856.00	   29866.00	   31273.80	     -18.90	     -18.66	      -0.48	
 2002/05/10	   15889	   15963	   15867	   15959	          41146	   15913.80	   15903.70	   15893.95	   15925.42	   15517.30	           	           	           	           	           	   41146.00	   32587.20	   32106.00	     -13.15	     -17.56	       8.81	
